i_deg;j_deg;theta_y;theta_z;mean_theta_y;mean_theta_z
-90;-40;-44.09527;-5.883249;-44.075596;-5.909488
-90;-39;-43.37216;-6.0105796;-43.31182;-5.9960933
-90;-38;-41.84364;-5.654798;-42.170147;-5.8773947
-90;-37;-41.5007;-5.9435854;-41.421658;-5.9457116
-90;-36;-40.617367;-5.9204025;-40.520115;-5.8618407
-90;-35;-39.116062;-5.9318476;-39.01224;-5.8687415
-90;-34;-38.043743;-6.037021;-37.861015;-5.8572764
-90;-33;-37.181953;-5.945658;-37.061787;-5.87026
-90;-32;-36.253597;-5.920752;-36.049484;-5.748744
-90;-31;-34.519966;-5.6112003;-34.8975;-5.72204
-90;-30;-34.00134;-5.532987;-34.401604;-5.8369017
-90;-29;-32.89627;-5.5042987;-33.098618;-5.637068
-90;-28;-32.14758;-6.0799923;-31.873848;-5.8616633
-90;-27;-31.074224;-5.883925;-30.734371;-5.744042
-90;-26;-29.903158;-5.987467;-29.906094;-5.90932
-90;-25;-29.329784;-5.7400026;-28.76878;-5.504279
-90;-24;-27.798658;-5.6720304;-27.895012;-5.7102814
-90;-23;-26.485003;-5.5766177;-26.783524;-5.651382
-90;-22;-25.85964;-5.376633;-26.076548;-5.5172076
-90;-21;-24.541409;-5.360686;-24.850683;-5.473252
-90;-20;-23.633158;-5.8511195;-23.407013;-5.5967655
-90;-19;-22.686125;-5.95742;-22.96256;-5.947297
-90;-18;-21.799332;-5.6439266;-21.622267;-5.6358933
-90;-17;-20.809847;-5.5250535;-20.539566;-5.613283
-90;-16;-19.885206;-5.83318;-19.896446;-5.716513
-90;-15;-18.733757;-5.505349;-19.020203;-5.5906672
-90;-14;-17.763435;-5.5915594;-17.585653;-5.4435463
-90;-13;-17.092066;-5.5148873;-16.836748;-5.4379287
-90;-12;-15.784686;-5.5530534;-15.858145;-5.546979
-90;-11;-14.9649725;-5.517759;-15.079021;-5.50847
-90;-10;-13.441918;-5.6024933;-14.132028;-5.5365295
-90;-9;-12.6906595;-5.5856466;-12.9983;-5.465246
-90;-8;-12.0589075;-5.6226544;-11.827614;-5.6055117
-90;-7;-10.919547;-5.679928;-11.038343;-5.6891217
-90;-6;-9.959037;-5.7048516;-9.577002;-5.6515355
-90;-5;-8.782768;-5.7784586;-9.117525;-5.6857314
-90;-4;-8.26811;-5.64489;-7.8056464;-5.572632
-90;-3;-6.8104415;-5.7351475;-7.0852027;-5.5796556
-90;-2;-5.5635242;-5.5069513;-5.5393233;-5.505204
-90;-1;-4.7468677;-5.61156;-4.7775216;-5.5387783
-90;0;-3.9558182;-5.5914264;-3.8757365;-5.5758424
-90;1;-3.46063;-5.6235104;-3.0392358;-5.584955
-90;2;-2.111901;-5.725723;-2.214206;-5.583242
-90;3;-1.1964678;-5.434739;-0.79680884;-5.4419074
-90;4;0.0812978;-5.663216;-0.19068263;-5.5986266
-90;5;0.9703597;-5.6068077;0.7238257;-5.5769396
-90;6;1.8070701;-5.540343;2.2517047;-5.5403514
-90;7;2.9774327;-5.480391;3.2259197;-5.47434
-90;8;3.8350315;-5.4482455;4.161223;-5.531682
-90;9;5.01284;-5.349627;5.1978674;-5.5257545
-90;10;5.648509;-5.516772;5.8345647;-5.541615
-90;11;6.9383435;-5.472269;7.0476594;-5.504561
-90;12;7.4679203;-5.4823585;7.5880017;-5.4786515
-90;13;8.721787;-5.60729;8.940584;-5.626624
-90;14;9.77262;-5.384146;9.872989;-5.3932934
-90;15;11.338526;-5.569464;11.16106;-5.56332
-90;16;11.908689;-5.587627;12.027269;-5.499787
-90;17;13.628611;-5.486004;13.230739;-5.434489
-90;18;13.998571;-5.5623455;13.955492;-5.5788383
-90;19;15.007545;-5.3615227;15.110682;-5.4133425
-90;20;16.522581;-5.634886;16.306288;-5.5831757
-90;21;17.523907;-5.747092;17.344578;-5.5422854
-90;22;17.978796;-5.7454114;17.696487;-5.583693
-90;23;18.922182;-5.347992;19.046894;-5.2834044
-90;24;20.3942;-5.504996;20.350084;-5.4518447
-90;25;21.29487;-5.2343564;20.825481;-5.209495
-90;26;22.078773;-5.6661787;21.665447;-5.453234
-90;27;23.032011;-5.394875;23.385729;-5.5191283
-90;28;23.901756;-5.400307;24.371138;-5.5988245
-90;29;25.343386;-5.6077914;24.974554;-5.502852
-90;30;26.07168;-5.301499;26.251709;-5.380252
-90;31;26.89183;-5.3647714;27.090488;-5.510764
-90;32;27.726656;-5.3032813;27.827326;-5.3580246
-90;33;29.098745;-5.4309998;29.073603;-5.462128
-90;34;29.821646;-5.248965;30.220724;-5.147185
-90;35;31.143305;-5.142919;31.288244;-5.19841
-90;36;31.843027;-5.1838365;31.95312;-5.225669
-90;37;32.702816;-5.193516;32.751694;-5.338672
-90;38;33.85936;-5.1298285;34.271492;-5.2401204
-90;39;35.18747;-5.289909;35.256702;-5.1829724
-80;-40;-43.828537;4.520474;-43.915554;4.427312
-80;-39;-43.057297;4.078518;-42.686325;4.3858624
-80;-38;-41.80776;4.394299;-41.830273;4.3783956
-80;-37;-40.636578;4.3719244;-40.828186;4.2328987
-80;-36;-40.38432;4.037601;-39.987625;4.319776
-80;-35;-38.513287;4.8153462;-38.68767;4.4387
-80;-34;-37.530453;4.509225;-37.640045;4.4600244
-80;-33;-36.74092;4.694753;-36.9784;4.60558
-80;-32;-35.35072;4.667268;-35.828358;4.4683394
-80;-31;-34.589466;4.64517;-34.54315;4.6567035
-80;-30;-33.339863;4.5697823;-33.55189;4.446754
-80;-29;-33.06896;4.08151;-32.78625;4.49471
-80;-28;-32.117996;4.074766;-31.781971;4.2813783
-80;-27;-31.311464;4.303849;-31.174109;4.379018
-80;-26;-30.0015;4.336509;-30.039915;4.273042
-80;-25;-28.644604;4.49832;-28.768522;4.4675684
-80;-24;-27.531858;4.619766;-27.515688;4.6405125
-80;-23;-26.772137;4.5547886;-26.633333;4.4807224
-80;-22;-25.538626;4.6499095;-25.649681;4.62193
-80;-21;-24.11591;4.6171665;-24.334406;4.538773
-80;-20;-23.706167;4.3277;-23.809933;4.298878
-80;-19;-22.75855;4.372284;-23.003513;4.2950344
-80;-18;-21.65934;4.4623914;-21.948292;4.4063454
-80;-17;-20.663986;4.478208;-20.800648;4.474164
-80;-16;-19.574856;4.4192095;-19.544554;4.401799
-80;-15;-18.89389;4.2945313;-18.7291;4.340196
-80;-14;-18.1061;4.4870725;-17.724773;4.5720253
-80;-13;-16.662937;4.31879;-16.913427;4.284588
-80;-12;-16.388386;4.235739;-16.119633;4.2892337
-80;-11;-15.212458;4.4559665;-14.887999;4.509548
-80;-10;-14.137359;4.346236;-13.9400015;4.396724
-80;-9;-12.757158;4.4705443;-13.030264;4.4364486
-80;-8;-12.301354;4.614499;-11.601348;4.5685787
-80;-7;-10.468225;4.448796;-10.72745;4.414022
-80;-6;-10.034684;4.5633783;-9.83884;4.4296536
-80;-5;-8.8037815;4.4898143;-9.030066;4.4526463
-80;-4;-7.8536463;4.522502;-8.180583;4.4774523
-80;-3;-6.9154944;4.5782647;-6.6194367;4.4161887
-80;-2;-5.7795267;4.5897527;-5.8278284;4.393083
-80;-1;-4.8625;4.6836514;-4.72292;4.6714525
-80;0;-3.4411094;4.3591886;-3.8991725;4.317437
-80;1;-2.9432075;4.3463435;-3.4984999;4.3041086
-80;2;-2.0979502;4.39454;-1.9662733;4.3845754
-80;3;-0.7408763;4.6490536;-1.1422586;4.550833
-80;4;0.58252436;4.55366;0.4052613;4.5616307
-80;5;1.8728476;4.602123;1.7816752;4.596514
-80;6;1.7801614;4.513565;2.0422988;4.4358096
-80;7;3.4084187;4.456902;3.2830586;4.454494
-80;8;4.2690606;4.581153;4.3112187;4.5092254
-80;9;5.9072976;4.573207;5.7004495;4.5602016
-80;10;6.1437902;4.3416457;6.129057;4.3587537
-80;11;7.3241625;4.378683;7.2538986;4.403316
-80;12;7.932329;4.5740337;7.988241;4.4710526
-80;13;9.195333;4.4543223;9.465382;4.66085
-80;14;10.2151785;4.3234463;10.187902;4.3598275
-80;15;10.862725;4.4596696;11.018367;4.4110837
-80;16;12.452522;4.5543036;12.278207;4.46803
-80;17;13.092434;4.5715694;13.348573;4.4879446
-80;18;15.064672;4.492103;14.724157;4.5820827
-80;19;15.598939;4.5155277;15.53109;4.520033
-80;20;16.63487;4.32433;16.476217;4.38976
-80;21;17.07485;4.5218315;17.197588;4.4983726
-80;22;18.54732;4.387425;18.370867;4.45366
-80;23;19.938547;4.4705963;19.89304;4.488291
-80;24;20.345201;4.643505;20.625864;4.589962
-80;25;21.1468;4.306112;21.420523;4.4302444
-80;26;23.056622;4.205548;22.596666;4.3818007
-80;27;22.961044;4.796842;23.53738;4.5584674
-80;28;24.435923;4.672177;24.735859;4.440095
-80;29;25.262302;4.4143295;25.529425;4.4612465
-80;30;26.62182;4.4296727;26.601498;4.454761
-80;31;28.371159;4.3291025;27.544092;4.412202
-80;32;28.73472;4.312054;28.674742;4.4187675
-80;33;29.955961;4.4324675;29.947805;4.4164777
-80;34;31.189589;4.4188952;30.501366;4.619734
-80;35;32.00491;4.6550417;31.564806;4.5451646
-80;36;32.227516;4.4658394;32.379185;4.462469
-80;37;33.584236;4.5894947;33.281742;4.6728225
-80;38;34.347282;4.7465286;34.967148;4.536037
-80;39;36.442017;4.608161;36.084843;4.717712
-70;-40;-43.474644;14.507767;-43.450653;14.513461
-70;-39;-42.558422;14.54926;-42.558;14.555037
-70;-38;-41.571854;14.3602085;-41.53454;14.407448
-70;-37;-40.52917;14.631899;-40.64254;14.558979
-70;-36;-39.668495;14.300818;-39.430832;14.601401
-70;-35;-38.36513;14.474929;-38.655087;14.577173
-70;-34;-37.500217;14.647808;-37.519375;14.561357
-70;-33;-36.255554;14.669513;-36.699154;14.360687
-70;-32;-35.896656;14.336576;-35.80995;14.366511
-70;-31;-34.708595;14.27538;-34.610394;14.472814
-70;-30;-33.48177;14.417962;-33.532505;14.408271
-70;-29;-32.821743;14.51605;-32.58848;14.380582
-70;-28;-31.570427;14.273581;-31.58296;14.310363
-70;-27;-30.789925;14.404384;-30.773447;14.387369
-70;-26;-29.734179;14.490372;-29.706776;14.413625
-70;-25;-28.688631;14.574547;-28.688633;14.448412
-70;-24;-27.526754;14.518625;-27.535223;14.533774
-70;-23;-26.365763;14.790019;-26.340105;14.774131
-70;-22;-25.48309;14.662071;-25.44373;14.658289
-70;-21;-24.6089;14.552574;-24.532276;14.663953
-70;-20;-23.371439;14.435362;-23.379135;14.403194
-70;-19;-22.44994;14.318995;-22.537645;14.347995
-70;-18;-21.688469;14.250898;-21.549448;14.40719
-70;-17;-20.768358;14.515888;-20.712088;14.539382
-70;-16;-19.80931;14.542929;-19.801044;14.550983
-70;-15;-18.719585;14.431231;-18.668829;14.445081
-70;-14;-17.382746;14.584948;-17.405611;14.577626
-70;-13;-16.04792;14.521106;-16.336372;14.459074
-70;-12;-15.503443;14.356609;-15.491114;14.441741
-70;-11;-14.770822;14.404;-14.769142;14.38071
-70;-10;-13.61033;14.2843895;-13.502669;14.297156
-70;-9;-12.592853;14.388514;-12.579542;14.421622
-70;-8;-11.863393;14.566096;-11.809285;14.55163
-70;-7;-10.426327;14.5614805;-10.446022;14.510357
-70;-6;-9.053794;14.662149;-9.430592;14.718714
-70;-5;-8.4435;14.55664;-8.4988575;14.685111
-70;-4;-7.4224987;14.614873;-7.7749124;14.429148
-70;-3;-6.8307047;14.412584;-6.832799;14.359195
-70;-2;-5.612017;14.398719;-5.6243315;14.414267
-70;-1;-4.2550116;14.580491;-4.3778834;14.476245
-70;0;-3.4171765;14.4543495;-3.519051;14.448276
-70;1;-2.9510565;14.50028;-2.7516074;14.281296
-70;2;-1.4369315;14.294207;-1.4587755;14.339908
-70;3;-0.65277857;14.355597;-0.7339421;14.3357315
-70;4;0.42236575;14.386461;0.58168995;14.481783
-70;5;1.7092901;14.434736;1.6685861;14.481349
-70;6;2.0551336;14.316462;2.2085643;14.418859
-70;7;3.2042408;14.26149;3.1495833;14.28936
-70;8;4.176417;14.233883;4.1681943;14.236709
-70;9;5.4893427;14.346087;5.326999;14.342504
-70;10;6.4780793;14.753595;6.4288054;14.680053
-70;11;7.2896;14.4450245;7.5069537;14.49923
-70;12;8.439968;14.306707;8.439449;14.339462
-70;13;9.246668;14.57813;9.11208;14.366949
-70;14;9.655083;14.370108;9.686297;14.411908
-70;15;10.88717;14.667766;10.900598;14.531556
-70;16;12.320512;14.52033;12.153463;14.507589
-70;17;13.5677595;14.442622;13.148323;14.485423
-70;18;14.148202;14.265462;14.158187;14.2901
-70;19;14.758011;14.44326;14.811514;14.392137
-70;20;15.7876005;14.608886;16.073805;14.638433
-70;21;17.625807;14.626993;17.251055;14.561126
-70;22;17.724377;14.44591;18.029108;14.46153
-70;23;19.177202;14.303584;19.175802;14.348094
-70;24;20.094164;14.537674;19.845282;14.660458
-70;25;21.088799;14.574453;20.983837;14.591523
-70;26;21.995134;14.438337;22.341871;14.488485
-70;27;22.909704;14.475169;22.90514;14.486017
-70;28;24.244904;14.647817;23.706787;14.7339945
-70;29;25.073248;14.633902;25.097784;14.609154
-70;30;26.01873;14.666449;26.01691;14.603412
-70;31;26.887201;14.504013;26.894838;14.504859
-70;32;27.809446;14.722898;27.920412;14.577674
-70;33;28.965025;14.640896;28.983591;14.628074
-70;34;30.380245;14.694871;30.384043;14.613145
-70;35;30.714071;14.891399;31.013496;14.772515
-70;36;31.94498;14.528173;32.019993;14.506556
-70;37;32.83365;14.918669;33.009136;14.731095
-70;38;33.911587;14.810996;33.932503;14.713687
-70;39;35.17501;14.679563;35.0518;14.6473465
-60;-40;-42.835705;24.327265;-43.45525;23.812998
-60;-39;-42.866062;23.510862;-42.60109;23.807636
-60;-38;-41.977867;23.299423;-42.07577;23.619007
-60;-37;-40.86503;23.352442;-40.79188;23.3978
-60;-36;-39.958145;23.419981;-39.929955;23.597939
-60;-35;-39.122684;23.936874;-39.08384;23.958403
-60;-34;-37.849293;23.453272;-37.909916;23.6187
-60;-33;-36.78841;23.594723;-36.933308;23.910345
-60;-32;-36.125423;24.044594;-36.273415;23.878405
-60;-31;-35.043514;23.579498;-35.118904;23.866621
-60;-30;-33.79126;24.114853;-33.941357;23.837353
-60;-29;-32.422543;24.468315;-33.168842;23.828636
-60;-28;-32.412025;23.950068;-31.83863;24.130367
-60;-27;-30.942749;23.541618;-30.981558;23.883877
-60;-26;-29.84265;23.88527;-29.932531;23.81971
-60;-25;-28.922209;24.303333;-28.910501;23.973457
-60;-24;-27.724407;23.92699;-28.044096;23.704737
-60;-23;-26.820211;23.608437;-26.526443;23.810833
-60;-22;-25.90937;23.553505;-25.84758;23.6867
-60;-21;-25.006123;24.147938;-25.088615;23.70101
-60;-20;-24.154877;23.629385;-24.144548;23.836514
-60;-19;-22.905048;23.68233;-22.818306;23.726673
-60;-18;-22.118883;23.866009;-22.053448;24.032257
-60;-17;-21.00386;23.747252;-21.101595;23.797796
-60;-16;-20.053339;23.789843;-20.097109;23.937893
-60;-15;-19.295374;23.744896;-18.936857;23.964476
-60;-14;-18.421719;23.933987;-17.899174;23.76623
-60;-13;-16.996635;23.79142;-16.653135;24.114511
-60;-12;-15.625691;24.22075;-16.054735;23.79751
-60;-11;-15.122451;23.59176;-15.192461;23.574419
-60;-10;-14.102747;23.864056;-14.087329;23.843653
-60;-9;-11.779347;24.263283;-12.902675;23.88201
-60;-8;-12.159282;23.803776;-12.1941805;23.846601
-60;-7;-10.832383;23.915224;-10.861414;23.919724
-60;-6;-10.712593;24.032047;-10.251967;23.969557
-60;-5;-9.429882;24.11987;-8.760068;24.012897
-60;-4;-7.474957;24.050333;-8.37726;23.808998
-60;-3;-7.2522755;23.805843;-7.0728073;24.00054
-60;-2;-5.9803166;24.252657;-6.0490055;23.997536
-60;-1;-4.9134355;23.901123;-4.9144526;23.94306
-60;0;-4.109382;23.999298;-4.2787104;23.96569
-60;1;-2.9524984;24.044796;-3.0166311;24.076303
-60;2;-1.5607152;24.183846;-1.5601603;24.163387
-60;3;-1.2750167;24.015547;-0.8885878;24.223515
-60;4;-0.11922188;23.990793;-0.0009306204;24.014212
-60;5;0.8579742;24.022913;0.87194514;24.015532
-60;6;2.1641648;24.141546;2.2325997;24.208618
-60;7;3.4236794;24.272974;3.407563;24.315445
-60;8;3.989792;23.998592;4.0195823;24.08537
-60;9;5.115387;24.05024;5.242138;24.133404
-60;10;6.033325;24.138666;6.172128;24.11475
-60;11;6.8851027;24.141525;7.1090593;24.117008
-60;12;7.9157825;24.233707;7.941219;24.167812
-60;13;9.213406;24.241907;9.568115;24.279219
-60;14;10.231824;24.306698;10.232759;24.062784
-60;15;11.673875;23.955597;11.38003;24.198114
-60;16;12.183678;24.196102;12.2472515;24.151012
-60;17;13.409302;24.197088;13.324225;24.278887
-60;18;13.932901;24.321081;14.214128;24.253471
-60;19;15.094801;24.430746;15.08186;24.380632
-60;20;15.862381;24.232822;16.095259;24.133545
-60;21;17.319395;24.185097;17.379742;24.321028
-60;22;19.305044;24.07148;18.234934;24.338783
-60;23;19.128555;24.404964;19.250229;24.414816
-60;24;20.167046;24.470984;20.350357;24.38736
-60;25;21.325281;24.288397;21.415007;24.364733
-60;26;23.31679;24.147211;22.507853;24.304508
-60;27;23.438704;24.266457;23.709248;24.448122
-60;28;24.154385;24.516302;24.292234;24.453955
-60;29;24.904816;24.391428;25.101307;24.357464
-60;30;26.543056;24.003155;26.111296;24.379736
-60;31;26.930986;24.285315;27.09267;24.402384
-60;32;27.972643;24.660784;28.517633;24.39028
-60;33;30.054739;24.37099;29.52884;24.49445
-60;34;29.916275;24.389503;30.36032;24.3563
-60;35;31.549868;24.189175;31.56148;24.117477
-60;36;32.408882;24.217316;32.449657;24.31564
-60;37;32.782036;24.484537;33.06197;24.45764
-60;38;35.166725;24.281765;34.682858;24.347605
-60;39;35.708843;24.150114;35.398136;24.153324
-50;-40;-44.098495;33.862602;-44.060406;33.60993
-50;-39;-43.36202;33.17443;-43.244713;33.327053
-50;-38;-41.660053;34.217293;-41.9242;33.66671
-50;-37;-40.69306;33.66506;-40.65507;33.70981
-50;-36;-40.41916;33.37137;-40.267357;33.446316
-50;-35;-38.728027;33.35696;-38.982048;33.531326
-50;-34;-37.852764;33.18273;-37.99916;33.388012
-50;-33;-36.375298;34.14337;-37.333958;33.334366
-50;-32;-36.14766;33.572975;-35.907635;33.53532
-50;-31;-35.40849;33.470722;-34.869785;33.61321
-50;-30;-34.19665;33.456;-33.99488;33.645348
-50;-29;-33.361866;33.587807;-33.29363;33.63949
-50;-28;-31.163395;34.27607;-32.185184;33.630634
-50;-27;-30.092886;34.05231;-30.945925;33.630474
-50;-26;-30.39005;33.6193;-29.93848;33.75593
-50;-25;-27.85046;34.419075;-28.9874;33.793133
-50;-24;-27.333553;34.13999;-27.792746;33.75465
-50;-23;-27.424835;33.652542;-27.055033;33.794567
-50;-22;-26.455519;33.713387;-26.06203;33.861954
-50;-21;-25.384918;33.784023;-25.223856;33.677517
-50;-20;-24.366251;33.799534;-24.154549;33.824596
-50;-19;-22.324623;34.626198;-23.066486;33.95003
-50;-18;-20.989395;34.466244;-21.997036;33.92993
-50;-17;-21.598335;33.75307;-20.778923;34.00472
-50;-16;-20.23439;34.166134;-20.043476;34.17192
-50;-15;-18.934353;34.5029;-19.297081;34.0928
-50;-14;-18.248217;33.985962;-17.89039;34.037106
-50;-13;-16.711184;34.279396;-17.049213;34.056667
-50;-12;-14.950735;34.042362;-16.063847;34.006767
-50;-11;-15.389018;33.785873;-14.955665;33.972946
-50;-10;-14.619183;33.742012;-14.076683;33.775017
-50;-9;-12.286808;34.199966;-12.980637;34.04635
-50;-8;-12.613075;33.90994;-12.030673;34.131233
-50;-7;-11.349922;33.849686;-11.119188;33.928215
-50;-6;-9.678667;34.28286;-10.478546;33.991966
-50;-5;-9.337697;33.88381;-8.651291;33.984894
-50;-4;-8.845044;34.036003;-8.433007;34.074734
-50;-3;-7.612218;33.908337;-6.9051113;33.957047
-50;-2;-6.200653;34.204433;-5.719048;34.13758
-50;-1;-5.4468327;33.882946;-5.044258;33.917492
-50;0;-4.18045;33.852562;-4.0692596;34.025105
-50;1;-3.555545;34.07329;-3.048172;34.063354
-50;2;-2.4781122;34.098045;-1.7787445;34.069527
-50;3;-0.95312405;33.840027;-0.72520417;33.919254
-50;4;0.7851006;34.01433;0.2958795;34.266407
-50;5;0.5519897;34.358795;0.91968644;34.109684
-50;6;1.3596497;34.137104;1.723972;34.050636
-50;7;2.5854635;34.1616;3.239365;34.03421
-50;8;4.2177258;34.06506;4.6637325;34.181293
-50;9;5.241586;34.163372;5.3219495;34.16934
-50;10;6.19409;34.090164;6.099631;34.25479
-50;11;7.831381;33.993786;7.52019;34.171158
-50;12;8.384111;34.240906;7.8793793;34.48476
-50;13;10.181569;34.050117;9.645891;33.958557
-50;14;10.262436;34.039433;10.113899;34.132633
-50;15;11.079494;34.229465;11.220963;34.20498
-50;16;12.778765;34.082184;12.544991;34.09557
-50;17;13.104513;34.296818;13.392133;34.230877
-50;18;15.254755;34.253094;14.69413;34.275864
-50;19;15.725516;33.931026;15.843651;34.13873
-50;20;15.951483;34.175747;16.210983;34.282825
-50;21;17.593742;33.9242;17.397148;34.21272
-50;22;18.53273;34.184998;18.597107;34.228046
-50;23;19.571815;34.334015;19.570122;34.257866
-50;24;20.496082;34.152306;20.535776;34.16175
-50;25;21.522314;33.897797;21.538746;34.033913
-50;26;22.028252;34.25646;22.40485;34.17916
-50;27;23.251972;34.55638;23.601892;34.2366
-50;28;24.280603;34.36981;24.706171;34.074608
-50;29;25.247831;34.423695;25.670841;33.932392
-50;30;27.18304;33.74446;26.530382;34.100266
-50;31;27.895966;33.886383;27.8225;34.153805
-50;32;28.768387;33.882862;28.498241;34.281296
-50;33;30.092976;33.896595;30.01856;34.107933
-50;34;31.458189;33.840004;30.796328;33.923027
-50;35;31.5664;34.48841;31.452005;34.341053
-50;36;32.55975;34.274963;32.587635;34.165173
-50;37;33.78105;34.246017;33.700047;34.12647
-50;38;34.9739;34.30978;34.948624;34.200745
-50;39;35.368942;34.07842;35.38358;34.263893
-40;-40;-43.70171;43.036453;-43.527306;43.35118
-40;-39;-42.275574;44.071564;-42.856506;43.41487
-40;-38;-41.66727;43.708218;-41.650528;43.70458
-40;-37;-40.673584;43.19362;-40.42571;43.77231
-40;-36;-39.98355;43.186234;-40.116535;43.55617
-40;-35;-38.960266;43.224655;-38.40676;43.94106
-40;-34;-38.34358;43.129166;-37.607857;43.498306
-40;-33;-36.64991;43.55524;-36.62414;43.625256
-40;-32;-35.838737;43.53851;-35.744366;43.522224
-40;-31;-34.437313;43.41176;-35.25114;43.280014
-40;-30;-33.7731;42.985325;-33.476906;43.238487
-40;-29;-32.60983;43.677822;-32.47916;43.65698
-40;-28;-31.164717;44.004097;-31.635117;43.70258
-40;-27;-30.803555;43.501556;-30.906559;43.22014
-40;-26;-29.898056;43.537502;-29.71071;43.54923
-40;-25;-29.467337;43.34174;-28.662556;43.440544
-40;-24;-27.220926;43.8158;-27.757534;43.304478
-40;-23;-26.399868;43.873608;-26.736132;43.327915
-40;-22;-25.744488;43.545727;-25.51911;43.426514
-40;-21;-25.417145;43.39112;-24.690872;43.736126
-40;-20;-23.370869;43.23655;-23.338373;43.309723
-40;-19;-22.65226;43.21856;-22.229597;43.551704
-40;-18;-22.11889;43.097286;-21.345926;43.518356
-40;-17;-20.930576;43.583508;-20.68969;43.595318
-40;-16;-19.867937;43.510548;-19.631794;43.57168
-40;-15;-19.071869;43.755417;-18.931667;43.79831
-40;-14;-17.396845;43.628807;-17.515741;43.706287
-40;-13;-16.295633;43.355896;-16.304905;43.37869
-40;-12;-16.04814;43.48532;-15.553631;43.618587
-40;-11;-14.568224;43.508858;-14.648908;43.609413
-40;-10;-13.600169;43.652954;-13.31778;43.67877
-40;-9;-12.393757;43.53791;-12.7286415;43.673286
-40;-8;-11.682134;43.618275;-12.040066;43.77277
-40;-7;-10.875412;43.812157;-10.742033;43.79506
-40;-6;-9.3346615;43.741283;-9.581706;43.829815
-40;-5;-8.861258;43.82136;-8.60103;43.782402
-40;-4;-7.2969127;43.498997;-7.605139;43.736103
-40;-3;-7.140163;43.98641;-6.7597904;43.829628
-40;-2;-5.8996525;43.64804;-5.5866613;43.54149
-40;-1;-4.7000494;43.724243;-4.2996793;43.58837
-40;0;-3.529909;43.740204;-3.4712007;43.785397
-40;1;-2.446756;43.551167;-2.642382;43.63059
-40;2;-1.304936;43.609287;-1.3441418;43.60674
-40;3;-0.24380039;43.802288;-0.3622043;43.915264
-40;4;0.83699894;43.840004;0.5649206;43.913345
-40;5;1.4193257;43.93012;1.2469438;43.956837
-40;6;2.3978543;43.94737;2.3955595;44.04718
-40;7;2.9446466;44.135387;3.1990573;44.1812
-40;8;4.4974055;44.150337;4.1757936;43.963722
-40;9;5.6453114;43.853172;5.6648808;43.88567
-40;10;6.0844975;43.985317;6.3803797;43.982735
-40;11;7.065636;44.071136;7.0778546;44.055183
-40;12;8.330658;44.100655;8.4143915;44.136074
-40;13;9.171905;44.073315;9.12964;44.093422
-40;14;10.854376;44.066845;10.598127;44.061188
-40;15;11.128425;44.066975;11.179232;44.110798
-40;16;12.296991;44.284107;12.566629;44.313694
-40;17;13.48271;44.043236;13.5081;44.080193
-40;18;14.1644;44.156147;14.207282;44.033936
-40;19;15.226293;44.027493;15.333912;43.94894
-40;20;16.22575;44.188244;16.331083;44.145004
-40;21;17.307787;44.078236;17.318869;44.090595
-40;22;18.240345;44.552696;18.537405;44.254265
-40;23;19.786015;43.927715;19.665997;44.090847
-40;24;20.30151;44.156437;20.547548;44.147984
-40;25;21.621546;43.94862;21.2538;44.22495
-40;26;22.104507;44.263115;22.145811;44.257103
-40;27;23.582308;44.291897;23.257416;44.29875
-40;28;24.922834;44.37889;24.733368;44.179016
-40;29;25.721104;44.056786;25.53457;44.426567
